row_type,section,section_index,section_label,section_sort,specialty_title,service,major_group_code,major_group_name,afsc_family,afsc_code,afsc_code_plain,skill_level_num,skill_level_name,text,page_start,page_end,effective_date,source_file,search_key,join_key_afsc_skill,id
duty,2,2.1,Duties and Responsibilities,002|001,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J032,4J032,3,Apprentice/Semiskilled,"Plans, implements, and manages physical therapy, occupational therapy, and orthotic services. Maintains high care standards and ethical conduct while working as part of a patient care team. Participates in planning, providing, and evaluating patient care Interventions. Utilizes therapeutic principles to restore function and support activities of daily living. Conducts treatments utilizing special equipment, modalities, and other treatment procedures. Fabricates splints and aid devices to protect or assist patient in achieving optimal independent physical function. Constructs orthoses for spine, upper, and lower limbs; casts and corrects shoes as prescribed by a privileged provider. Gathers and documents performance data. Observes, records, and reports patient responses to treatment. Assists therapist with evaluations, tests, measurements, procedures, and wound and burn care.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J032,4J032|3,98ea59493752
duty,2,2.2,Duties and Responsibilities,002|002,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J032,4J032,3,Apprentice/Semiskilled,"Performs, assists with, or manages physical therapy, occupational therapy and orthotic services administration and all related activities to assure effective and efficient delivery of patient care and programs. Supervises and conducts continuing education and in-service and upgrade training. Oversees and participates in process improvement efforts to boost clinic efficiency.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J032,4J032|3,31d814d441d9
duty,2,2.3,Duties and Responsibilities,002|003,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J032,4J032,3,Apprentice/Semiskilled,"Manages material and equipment. Recommends need for resource requirements. Submits annual budget. Ensures compliance with inspection and maintenance procedures, and safeguards equipment. Provides quality patient care in an ethical, legal, safe, sanitary, caring, and efficient environment.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J032,4J032|3,fb0c0f616051
summary,1,1,Specialty Summary,001,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J032,4J032,3,Apprentice/Semiskilled,"Specialty Summary: Manages and directs personnel, materiel, and equipment. Administers patient care activities in physical therapy, occupational therapy, and orthotic services. Implements treatment plans and coordinates activities to ensure efficient and effective programs associated with patient care delivery programs. Related DoD Occupational Subgroup: 130300.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J032,4J032|3,40839f121c9e
duty,2,2.1,Duties and Responsibilities,002|001,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J052,4J052,5,Journeyman/Skilled,"Plans, implements, and manages physical therapy, occupational therapy, and orthotic services. Maintains high care standards and ethical conduct while working as part of a patient care team. Participates in planning, providing, and evaluating patient care Interventions. Utilizes therapeutic principles to restore function and support activities of daily living. Conducts treatments utilizing special equipment, modalities, and other treatment procedures. Fabricates splints and aid devices to protect or assist patient in achieving optimal independent physical function. Constructs orthoses for spine, upper, and lower limbs; casts and corrects shoes as prescribed by a privileged provider. Gathers and documents performance data. Observes, records, and reports patient responses to treatment. Assists therapist with evaluations, tests, measurements, procedures, and wound and burn care.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J052,4J052|5,762c55ff04f8
duty,2,2.2,Duties and Responsibilities,002|002,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J052,4J052,5,Journeyman/Skilled,"Performs, assists with, or manages physical therapy, occupational therapy and orthotic services administration and all related activities to assure effective and efficient delivery of patient care and programs. Supervises and conducts continuing education and in-service and upgrade training. Oversees and participates in process improvement efforts to boost clinic efficiency.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J052,4J052|5,9ddabe5a9f9d
duty,2,2.3,Duties and Responsibilities,002|003,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J052,4J052,5,Journeyman/Skilled,"Manages material and equipment. Recommends need for resource requirements. Submits annual budget. Ensures compliance with inspection and maintenance procedures, and safeguards equipment. Provides quality patient care in an ethical, legal, safe, sanitary, caring, and efficient environment.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J052,4J052|5,57eaf7b7c90d
experience,3,3.4.2,Experience,003|004|002,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J052,4J052,5,Journeyman/Skilled,"Qualification in and possession of AFSC 4J032. Also, experience in functions such as administering patient care. repairing orthopedic orthoses.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J052,4J052|5,4c1b4749bfd1
summary,1,1,Specialty Summary,001,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J052,4J052,5,Journeyman/Skilled,"Specialty Summary: Manages and directs personnel, materiel, and equipment. Administers patient care activities in physical therapy, occupational therapy, and orthotic services. Implements treatment plans and coordinates activities to ensure efficient and effective programs associated with patient care delivery programs. Related DoD Occupational Subgroup: 130300.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J052,4J052|5,fdef052daae7
duty,2,2.1,Duties and Responsibilities,002|001,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J072,4J072,7,Craftsman/Advanced,"Plans, implements, and manages physical therapy, occupational therapy, and orthotic services. Maintains high care standards and ethical conduct while working as part of a patient care team. Participates in planning, providing, and evaluating patient care Interventions. Utilizes therapeutic principles to restore function and support activities of daily living. Conducts treatments utilizing special equipment, modalities, and other treatment procedures. Fabricates splints and aid devices to protect or assist patient in achieving optimal independent physical function. Constructs orthoses for spine, upper, and lower limbs; casts and corrects shoes as prescribed by a privileged provider. Gathers and documents performance data. Observes, records, and reports patient responses to treatment. Assists therapist with evaluations, tests, measurements, procedures, and wound and burn care.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J072,4J072|7,f1b0b2022c82
duty,2,2.2,Duties and Responsibilities,002|002,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J072,4J072,7,Craftsman/Advanced,"Performs, assists with, or manages physical therapy, occupational therapy and orthotic services administration and all related activities to assure effective and efficient delivery of patient care and programs. Supervises and conducts continuing education and in-service and upgrade training. Oversees and participates in process improvement efforts to boost clinic efficiency.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J072,4J072|7,abc36f04c898
duty,2,2.3,Duties and Responsibilities,002|003,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J072,4J072,7,Craftsman/Advanced,"Manages material and equipment. Recommends need for resource requirements. Submits annual budget. Ensures compliance with inspection and maintenance procedures, and safeguards equipment. Provides quality patient care in an ethical, legal, safe, sanitary, caring, and efficient environment.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J072,4J072|7,6dbbbc3f2f29
experience,3,3.4.4,Experience,003|004|004,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J072,4J072,7,Craftsman/Advanced,"Qualification in and possession of AFSC 4J052. Also, experience performing or supervising functions within the physical therapy or occupational therapy element. orthotic element.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J072,4J072|7,edd758692229
summary,1,1,Specialty Summary,001,PHYSICAL MEDICINE,USAF,4J,SECURITY FORCES,4J0,4J072,4J072,7,Craftsman/Advanced,"Specialty Summary: Manages and directs personnel, materiel, and equipment. Administers patient care activities in physical therapy, occupational therapy, and orthotic services. Implements treatment plans and coordinates activities to ensure efficient and effective programs associated with patient care delivery programs. Related DoD Occupational Subgroup: 130300.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J072,4J072|7,054361275a7a
duty,2,2.1,Duties and Responsibilities,002|001,PHYSICAL MEDICINE,USAF,4J,FORCE SUPPORT,4J0,4J090,4J090,9,Superintendent,"Plans, implements, and manages physical therapy, occupational therapy, and orthotic services. Maintains high care standards and ethical conduct while working as part of a patient care team. Participates in planning, providing, and evaluating patient care Interventions. Utilizes therapeutic principles to restore function and support activities of daily living. Conducts treatments utilizing special equipment, modalities, and other treatment procedures. Fabricates splints and aid devices to protect or assist patient in achieving optimal independent physical function. Constructs orthoses for spine, upper, and lower limbs; casts and corrects shoes as prescribed by a privileged provider. Gathers and documents performance data. Observes, records, and reports patient responses to treatment. Assists therapist with evaluations, tests, measurements, procedures, and wound and burn care.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J090,4J090|9,b8d8d2e4be25
duty,2,2.2,Duties and Responsibilities,002|002,PHYSICAL MEDICINE,USAF,4J,FORCE SUPPORT,4J0,4J090,4J090,9,Superintendent,"Performs, assists with, or manages physical therapy, occupational therapy and orthotic services administration and all related activities to assure effective and efficient delivery of patient care and programs. Supervises and conducts continuing education and in-service and upgrade training. Oversees and participates in process improvement efforts to boost clinic efficiency.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J090,4J090|9,a72d6a46d66c
duty,2,2.3,Duties and Responsibilities,002|003,PHYSICAL MEDICINE,USAF,4J,FORCE SUPPORT,4J0,4J090,4J090,9,Superintendent,"Manages material and equipment. Recommends need for resource requirements. Submits annual budget. Ensures compliance with inspection and maintenance procedures, and safeguards equipment. Provides quality patient care in an ethical, legal, safe, sanitary, caring, and efficient environment.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J090,4J090|9,eb7643cae6ef
experience,3,3.4.6,Experience,003|004|006,PHYSICAL MEDICINE,USAF,4J,FORCE SUPPORT,4J0,4J090,4J090,9,Superintendent,"Qualification in and possession of AFSC 4J072 or 4J072A. Also, experience managing functions within the physical therapy, occupational therapy, or orthotic element. 3.5. Other. The following are mandatory as indicated: Management and AFMAN 17-1301, Computer Security. 4. Specialty Shredouts: Suffix Portion of AFS to Which Related Orthotic A 269",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J090,4J090|9,e7b06002cf1e
summary,1,1,Specialty Summary,001,PHYSICAL MEDICINE,USAF,4J,FORCE SUPPORT,4J0,4J090,4J090,9,Superintendent,"Specialty Summary: Manages and directs personnel, materiel, and equipment. Administers patient care activities in physical therapy, occupational therapy, and orthotic services. Implements treatment plans and coordinates activities to ensure efficient and effective programs associated with patient care delivery programs. Related DoD Occupational Subgroup: 130300.",269,270,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4J090,4J090|9,43a403c57c61
duty,2,2.1,Duties and Responsibilities,002|001,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Provides, supervises, and manages patient care of beneficiaries to include flying and special operational duty personnel. Performs nursing tasks. Acts as Patient Centered Medical Home member or team leader. Front-line preventionist who identifies potential health risks and provides preventative counseling. Performs paraprofessional portions of preventative health assessments and physical examinations. Monitors and records physiological measurements. Orients patients to the hospital environment. Admits, discharges, and transfers patients as directed. Reports and records observations in patient progress notes and team conferences. Performs portions of medical treatment, diagnostic, and therapeutic procedures. Cares for, observes, and reports on pre/post-operative, seriously or critically ill, and injured patients. Records treatments and procedures rendered and observes effects. Performs postmortem care. Identifies patient problems and assists in developing and evaluating patient care plan(s). Assembles, operates, and maintains therapeutic equipment. Provides field medical care in contingency operations, disasters and austere environments. Performs basic life support, tactical combat casualty care (TCCC) and triage in emergency situations. Serves as member of primary emergency medical response to installation 911 Emergency Medical Services (EMS) response, in-flight emergencies, medical/trauma emergencies, and potential mass casualty scenarios for on-and off-base incidents. Operates emergency medical and other vehicles. Loads and unloads litter patients. Participates in contingency or disaster field training, exercises, and deployments. Augments search and rescue flying squadrons. Obtains and maintains linen and supplies/areas. Disposes of medical waste. Maintains inpatient and outpatient medical records. Screens medical records for deployability and other medical administrative requirements. Prepares and submits administrative reports. Manages supplies and equipment, submits, and executes budgets. Coordinates medical service activities with execution and clinical management teams. Utilizes the nursing process for promoting and maintaining patient health. Provides disease and disability education, care, and evaluation of nursing care. Participates in and leads the planning, implementation, and evaluation of nursing care. Performs assessment and analysis of patient health status, identifies health goals, recognizes subtle changes in conditions, interprets these changes, and immediately determines appropriate course of action. Participates in critical appraisal of pre-appraised evidence (such as clinical practice guidelines, evidence-based policies and procedures, and evidence syntheses).",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,a9331735a0df
duty,2,2.2,Duties and Responsibilities,002|002,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Supervises personnel, conducts training, and creates duty schedules. Schedules and/or conducts in-service training on procedures, techniques, and equipment. Schedules and/or conducts periodic disaster training and evacuation procedures. Provides training to medical and non-medical personnel; training may include areas such as emergency services, TCCC and required basic and or advanced life support training.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,3d661d354556
duty,2,2.3,Duties and Responsibilities,002|003,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Performs Flight and Operational Medicine Clinic and Base Operational Medicine Clinic duties. Assists flight surgeon with aircraft mishap and physiological incident response, investigation, and reporting. Supports flight surgeon to develop flying safety and deployment briefings. Assists healthcare provider teams with interpretation and application of medical standards to determine medical qualifications for all medical clearance reviews . Provides administrative management of duty limiting conditions reports. Assists with oversight of waiver management utilizing the Aircrew Information Management Waiver Tracking System (AIMWTS). Maintains grounding management on all aircrew assigned utilizing the Aeromedical Services Information Management Systems (ASIMS). Performs the initial flying class physicals. Conducts clinical entries for data into the Physical paraprofessional special warfare Airmen (SWA) and Examination Processing Program (PEPP) and manages physical until completion. Provides first point of contact for non-empaneled patients requiring physical examinations (i.e., Department of Defense Medical Examination Review Board (DoDMERB), Reserve Officer Training Corps (ROTC), and others that are an extension of the occupational exam). Performs preventive health assessment (PHA) record for flying status and non-flying status personnel and updates results of reviews and annual paraprofessional exams (when applicable) required tests and examinations into ASIMS and electronic health record (EHR).",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,138b28c607f8
duty,2,2.4,Duties and Responsibilities,002|004,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Performs IDMT duties at home station and deployed locations, remote sites, and alternate care locations. Renders medical, dental, and emergency treatment; recommends and coordinates evacuations for definitive medical treatment. Performs pharmacy, laboratory, bioenvironmental, immunizations, public health, medical logistics and medical administration duties. Establishes preceptorship and provides forward area health care IAW applicable guidelines in an austere or bare-base environment. 270",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,1f7a3f277214
duty,2,2.5,Duties and Responsibilities,002|005,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Special Operations Command (SOC) Medics perform special operations medical support providing initial combat point of injury care, on-going field trauma care, and multi-modal patient movement (MMPM) to definitive care.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,a977c3e74941
duty,2,2.5,Duties and Responsibilities,002|005,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,1. SOC medics are ideally suited to Special Operations Forces (SOF) and Combat Search and Rescue (CSAR) mission support for establishing bare-base encampments.,270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,48da3c0c107c
duty,2,2.6,Duties and Responsibilities,002|006,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Performs Aeromedical Evacuation (AE) ground and/or flight duties as a non-career enlisted aviator. Performs pre-flight/inflight patient care and documentation. Provides emergency care for patients in event of medical and/or aircraft emergencies. Functions as an aeromedical evacuation crewmember (AECM). Prepares patients, equipment, and aircraft for flight. Enplanes and deplanes patients. Loads and unloads baggage. Operates specialized aircraft flight equipment, medical devices and aircraft systems related to patient care. Assist with mission planning, launch, and recovery. Performs continuous ground/flight training.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,029e7548586a
duty,2,2.7,Duties and Responsibilities,002|007,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,Performs Allergy and Immunization (AI) duties.,270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,84a13a2f9884
duty,2,2.7,Duties and Responsibilities,002|007,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,1. Allergy: Manages immunotherapy care and performs diagnostic tests as ordered by physician. Prepares allergenic extracts and/or specific allergy treatment extracts. Performs allergy skin and anergy testing.,270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,eaf63a359266
duty,2,2.7,Duties and Responsibilities,002|007,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,2. Immunization: Manages computer-based patient information. Performs tuberculosis testing. Administers vaccines IAW current guidelines. Provides emergency care for treatment of anaphylaxis. Provides patient education regarding expected reactions and proper post-vaccination care. Provides oversight of immunization processes and programs. Manages the Immunization Backup Technician (IBT) program.,270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,0bda17f522ca
duty,2,2.8,Duties and Responsibilities,002|008,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Performs Neurodiagnostic duties. Assists physician with and prepares patients for examination, treatment, and diagnostic procedures. Assembles, operates, maintains, and performs routine user maintenance of electroencephalographic and electromyographic equipment. Assists in performing special electroencephalographic and electromyographic procedures. Ensures appropriate care and storage of tracings and reports.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,1884697c7145
duty,2,2.9,Duties and Responsibilities,002|009,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Performs Critical Care duties. Prepares patient with special equipment for transfers. Performs and assists with examinations and special procedures including mechanical ventilation, cardiovascular and neurovascular procedures, and dialysis.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,c960b13a1164
duty,2,2.10,Duties and Responsibilities,002|010,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,Performs Hyperbaric medical duties. Prepares patients and equipment for hyperbaric dive. Provides wound care debridement. Prepares hyperbaric chamber and properly positions patients. Functions as hyperbaric dive crewmember. Assists hyperbaric nurse or provider with patient care during dive. Provides emergency care for patients in event of medical or hyperbaric chamber emergencies.,270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,4aa46c535b14
duty,2,2.11,Duties and Responsibilities,002|011,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,Performs Dialysis Medical Technician duties. Prepares patient and performs procedures using specialized renal dialysis equipment.,270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,6dfc12d911f8
duty,2,2.12,Duties and Responsibilities,002|012,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Performs paramedic duties in peacetime and contingency environments. Serves as subject matter expert in pre-hospital patient transport and care. Delivers and coordinates care between points of illness or injury, within transport echelons between far forward and fixed medical facilities, and until patient care is relinquished to another component within the continuum of care. Maintains thorough patient care documentation. Obtains information from persons involved or present at point of injury or illness, examines casualties, and determines nature, extent, or magnitude of illness or injury to establish treatment protocols to be followed or the need for additional assistance. Maintains proficiency in the use and routine management of transport equipment and methods including invasive airways, mechanical ventilators, perisurgical devices, medications, analgesia and sedation, and cardiovascular monitoring and support. Specialty 3. Qualifications: 3.1. Knowledge. The following knowledge is mandatory for award of AFSC indicated: 3.1.1. 4N0X1/X. Medical terminology, anatomy and physiology; nursing theory, techniques and procedures; nursing assessment; team nursing; patient needs; emergency medical treatment to include cardiopulmonary resuscitation; aseptic technique; medical ethics and legal aspects; prescribed drugs/immunizations and their administration; population health concepts; operating and maintaining therapeutic equipment; transportation of sick and wounded; risk management; medical computer systems; resource management military hygiene and sanitation; fundamentals of primary care management (PCM); preventive medicine and counseling techniques; physical examinations and standards, contingency operations, disaster preparedness and chemical warfare; flight physiology fundamentals; maintenance of the human weapon system; and operational readiness of the war fighter. 3.1.2. 4N0X1B. Neurological patient examination, treatment, and diagnostic procedures; operation and user maintenance of electroencephalographic, electromyographic, and other neurodiagnostic equipment. 3.1.3. 4N0X1C. Medical, dental, and emergency treatment; disorders; advanced cardiac and disease management; epidemiology; and entomology. Pharmacy, laboratory, bioenvironmental, immunizations, public health, medical logistics, and medical administration. 3.1.4. 4N0X1D. Immunotherapy injection, immediate and delayed skin testing, mixing, and diluting of allergen extracts, spirometry, vaccine storage and handling procedures; disease prevention through vaccinations. 3.1.5. 4N0X1F. Physical examinations procedures, aircrew medical waivers, medical standards, and duty limiting conditions.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,ad84c0b54347
summary,1,1,Specialty Summary,001,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N031,4N031,3,Apprentice/Semiskilled,"Specialty Summary. Plans, provides, and evaluates routine patient care and treatment of beneficiaries to include flying and special operational duty personnel. Organizes, coordinates, executes, and evaluates nursing activities in the medical environment. Performs and directs support activities for patient care situations, including contingency operations and disasters. Performs duty as Neurodiagnostic Technologist (NDT/4N0X1B), Independent Duty Medical Technician (IDMT/4N0X1C), Allergy and Immunization Technician (AIT/4N0X1D), Flight and Operational Medical Technician (FOMT/4N0X1F), Aeromedical Evacuation Technician (AET/4N0X1G), National Registry Paramedic (NRP/4N0X1H),Special Operations Command (SOC) Medic, Critical Care Technician (CCT), National Registry Paramedic (NRP), Neurodiagnostic Technologist (NDT), Dialysis Medical Technician (DMT), or Certified Hyperbaric Technologist (CHT). Related DoD Occupational Subgroup: 130000.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N031,4N031|3,c9ff29bcebf7
duty,2,2.1,Duties and Responsibilities,002|001,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N051,4N051,5,Journeyman/Skilled,"Provides, supervises, and manages patient care of beneficiaries to include flying and special operational duty personnel. Performs nursing tasks. Acts as Patient Centered Medical Home member or team leader. Front-line preventionist who identifies potential health risks and provides preventative counseling. Performs paraprofessional portions of preventative health assessments and physical examinations. Monitors and records physiological measurements. Orients patients to the hospital environment. Admits, discharges, and transfers patients as directed. Reports and records observations in patient progress notes and team conferences. Performs portions of medical treatment, diagnostic, and therapeutic procedures. Cares for, observes, and reports on pre/post-operative, seriously or critically ill, and injured patients. Records treatments and procedures rendered and observes effects. Performs postmortem care. Identifies patient problems and assists in developing and evaluating patient care plan(s). Assembles, operates, and maintains therapeutic equipment. Provides field medical care in contingency operations, disasters and austere environments. Performs basic life support, tactical combat casualty care (TCCC) and triage in emergency situations. Serves as member of primary emergency medical response to installation 911 Emergency Medical Services (EMS) response, in-flight emergencies, medical/trauma emergencies, and potential mass casualty scenarios for on-and off-base incidents. Operates emergency medical and other vehicles. Loads and unloads litter patients. Participates in contingency or disaster field training, exercises, and deployments. Augments search and rescue flying squadrons. Obtains and maintains linen and supplies/areas. Disposes of medical waste. Maintains inpatient and outpatient medical records. Screens medical records for deployability and other medical administrative requirements. Prepares and submits administrative reports. Manages supplies and equipment, submits, and executes budgets. Coordinates medical service activities with execution and clinical management teams. Utilizes the nursing process for promoting and maintaining patient health. Provides disease and disability education, care, and evaluation of nursing care. Participates in and leads the planning, implementation, and evaluation of nursing care. Performs assessment and analysis of patient health status, identifies health goals, recognizes subtle changes in conditions, interprets these changes, and immediately determines appropriate course of action. Participates in critical appraisal of pre-appraised evidence (such as clinical practice guidelines, evidence-based policies and procedures, and evidence syntheses).",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N051,4N051|5,4a03311ac067
duty,2,2.2,Duties and Responsibilities,002|002,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N051,4N051,5,Journeyman/Skilled,"Supervises personnel, conducts training, and creates duty schedules. Schedules and/or conducts in-service training on procedures, techniques, and equipment. Schedules and/or conducts periodic disaster training and evacuation procedures. Provides training to medical and non-medical personnel; training may include areas such as emergency services, TCCC and required basic and or advanced life support training.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N051,4N051|5,ed33ec62937f
duty,2,2.3,Duties and Responsibilities,002|003,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N051,4N051,5,Journeyman/Skilled,"Performs Flight and Operational Medicine Clinic and Base Operational Medicine Clinic duties. Assists flight surgeon with aircraft mishap and physiological incident response, investigation, and reporting. Supports flight surgeon to develop flying safety and deployment briefings. Assists healthcare provider teams with interpretation and application of medical standards to determine medical qualifications for all medical clearance reviews . Provides administrative management of duty limiting conditions reports. Assists with oversight of waiver management utilizing the Aircrew Information Management Waiver Tracking System (AIMWTS). Maintains grounding management on all aircrew assigned utilizing the Aeromedical Services Information Management Systems (ASIMS). Performs the initial flying class physicals. Conducts clinical entries for data into the Physical paraprofessional special warfare Airmen (SWA) and Examination Processing Program (PEPP) and manages physical until completion. Provides first point of contact for non-empaneled patients requiring physical examinations (i.e., Department of Defense Medical Examination Review Board (DoDMERB), Reserve Officer Training Corps (ROTC), and others that are an extension of the occupational exam). Performs preventive health assessment (PHA) record for flying status and non-flying status personnel and updates results of reviews and annual paraprofessional exams (when applicable) required tests and examinations into ASIMS and electronic health record (EHR).",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N051,4N051|5,64da89315f68
duty,2,2.4,Duties and Responsibilities,002|004,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N051,4N051,5,Journeyman/Skilled,"Performs IDMT duties at home station and deployed locations, remote sites, and alternate care locations. Renders medical, dental, and emergency treatment; recommends and coordinates evacuations for definitive medical treatment. Performs pharmacy, laboratory, bioenvironmental, immunizations, public health, medical logistics and medical administration duties. Establishes preceptorship and provides forward area health care IAW applicable guidelines in an austere or bare-base environment. 270",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N051,4N051|5,c3a698682e1b
duty,2,2.5,Duties and Responsibilities,002|005,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N051,4N051,5,Journeyman/Skilled,"Special Operations Command (SOC) Medics perform special operations medical support providing initial combat point of injury care, on-going field trauma care, and multi-modal patient movement (MMPM) to definitive care.",270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N051,4N051|5,030f38926479
duty,2,2.5,Duties and Responsibilities,002|005,AEROSPACE MEDICAL SERVICE,USAF,4N,SECURITY FORCES,4N0,4N051,4N051,5,Journeyman/Skilled,1. SOC medics are ideally suited to Special Operations Forces (SOF) and Combat Search and Rescue (CSAR) mission support for establishing bare-base encampments.,270,274,2025-04-30,Air Force Enlisted Classification Directory AFECD.pdf,4N051,4N051|5,0eff303b07cf
